ONGLET,REF,MARQUE,NOM,VERSION,CLASSE,KV,POIDS,H STATOR,D STATOR,H MOTEUR,D MOTEUR,D SHAFT,L SHAFT,TYPE SHAFT,VIS HEL,VIS FIX,ENTRAXE FIX,LIPO,VOLTAGE,L CABLE,TYPE CABLE,HELICE,PUISSANCE,AMP,AIMANT,CLOCHE,CONFIG,LIEN,IMG
EMP,EMP--150,EMP,,,,150,,,,2500,,,,,,,,,,,,,,,11250,,,,
EMP,EMP--165,EMP,,,,165,,,,2500,,,,,,,,,,,,,,,11250,,,,
EMP,EMP--170,EMP,,,,170,,,,790,,,,,,,,,,,,,,,2750,,,,
EMP,EMP--170,EMP,,,,170,,,,1400,,,,,,,,,,,,,,,5820,,,,
EMP,EMP--170,EMP,,,,170,,,,828,,,,,,,,,,,,,,,3250,,,,
EMP,EMP--180,EMP,,,,180,,,,1750,,,,,,,,,,,,,,,7100,,,,
EMP,EMP--200,EMP,,,,200,,,,790,,,,,,,,,,,,,,,1820,,,,
EMP,EMP--200,EMP,,,,200,,,,558,,,,,,,,,,,,,,,2590,,,,
EMP,EMP--200,EMP,,,,200,,,,828,,,,,,,,,,,,,,,3180,,,,
EMP,EMP--230,EMP,,,,230,,,,706,,,,,,,,,,,,,,,2950,,,,
EMP,EMP--230,EMP,,,,230,,,,710,,,,,,,,,,,,,,,3150,,,,
EMP,EMP--245,EMP,,,,245,,,,632,,,,,,,,,,,,,,,2900,,,,
EMP,EMP--250,EMP,,,,250,,,,1400,,,,,,,,,,,,,,,6150,,,,
EMP,EMP--250,EMP,,,,250,,,,558,,,,,,,,,,,,,,,2450,,,,
EMP,EMP--270,EMP,,,,270,,,,420,,,,,,,,,,,,,,,1700,,,,
EMP,EMP--270,EMP,,,,270,,,,430,,,,,,,,,,,,,,,2100,,,,
EMP,EMP--270,EMP,,,,270,,,,706,,,,,,,,,,,,,,,2860,,,,
EMP,EMP--320,EMP,,,,320,,,,420,,,,,,,,,,,,,,,1665,,,,
EMP,EMP--320,EMP,,,,320,,,,430,,,,,,,,,,,,,,,1880,,,,
EMP,EMP--380,EMP,,,,380,,,,420,,,,,,,,,,,,,,,1665,,,,
EMP,EMP--380,EMP,,,,380,,,,430,,,,,,,,,,,,,,,1820,,,,
EMP,EMP--400,EMP,,,,400,,,,346,,,,,,,,,,,,,,,1450,,,,
EMP,EMP--400,EMP,,,,400,,,,329,,,,,,,,,,,,,,,1560,,,,
EMP,EMP--410,EMP,,,,410,,,,420,,,,,,,,,,,,,,,1665,,,,
EMP,EMP--410,EMP,,,,410,,,,430,,,,,,,,,,,,,,,1750,,,,
EMP,EMP--410,EMP,,,,410,,,,443,,,,,,,,,,,,,,,1750,,,,
EMP,EMP--500,EMP,,,,500,,,,295,,,,,,,,,,,,,,,1420,,,,
EMP,EMP--580,EMP,,,,580,,,,346,,,,,,,,,,,,,,,1390,,,,
EMP,EMP--580,EMP,,,,580,,,,329,,,,,,,,,,,,,,,1530,,,,
EMP,EMP--600,EMP,,,,600,,,,210,,,,,,,,,,,,,,,1050,,,,
EMP,EMP--600,EMP,,,,600,,,,295,,,,,,,,,,,,,,,1350,,,,
EMP,EMP--600,EMP,,,,600,,,,230,,,,,,,,,,,,,,,1320,,,,
EMP,EMP--650,EMP,,,,650,,,,230,,,,,,,,,,,,,,,1150,,,,
EMP,EMP--700,EMP,,,,700,,,,346,,,,,,,,,,,,,,,1350,,,,
EMP,EMP--700,EMP,,,,700,,,,329,,,,,,,,,,,,,,,1450,,,,
EMP,EMP--720,EMP,,,,720,,,,210,,,,,,,,,,,,,,,1250,,,,
EMP,EMP--750,EMP,,,,750,,,,60,,,,,,,,,,,,,,,225,,,,
EMP,EMP--750,EMP,,,,750,,,,67,,,,,,,,,,,,,,,240,,,,
EMP,EMP--750,EMP,,,,750,,,,62,,,,,,,,,,,,,,,180,,,,
EMP,EMP--750,EMP,,,,750,,,,76,,,,,,,,,,,,,,,320,,,,
EMP,EMP--750,EMP,,,,750,,,,155,,,,,,,,,,,,,,,820,,,,
EMP,EMP--750,EMP,,,,750,,,,51,,,,,,,,,,,,,,,240,,,,
EMP,EMP--750,EMP,,,,750,,,,62,,,,,,,,,,,,,,,250,,,,
EMP,EMP--790,EMP,,,,790,,,,170,,,,,,,,,,,,,,,780,,,,
EMP,EMP--790,EMP,,,,790,,,,171,,,,,,,,,,,,,,,850,,,,
EMP,EMP--800,EMP,,,,800,,,,210,,,,,,,,,,,,,,,1010,,,,
EMP,EMP--800,EMP,,,,800,,,,230,,,,,,,,,,,,,,,1210,,,,
EMP,EMP--850,EMP,,,,850,,,,60,,,,,,,,,,,,,,,280,,,,
EMP,EMP--850,EMP,,,,850,,,,62,,,,,,,,,,,,,,,280,,,,
EMP,EMP--850,EMP,,,,850,,,,155,,,,,,,,,,,,,,,800,,,,
EMP,EMP--880,EMP,,,,880,,,,76,,,,,,,,,,,,,,,300,,,,
EMP,EMP--890,EMP,,,,890,,,,140,,,,,,,,,,,,,,,550,,,,
EMP,EMP--890,EMP,,,,890,,,,210,,,,,,,,,,,,,,,1080,,,,
EMP,EMP--900,EMP,,,,900,,,,170,,,,,,,,,,,,,,,770,,,,
EMP,EMP--900,EMP,,,,900,,,,171,,,,,,,,,,,,,,,830,,,,
EMP,EMP--910,EMP,,,,910,,,,110,,,,,,,,,,,,,,,550,,,,
EMP,EMP--910,EMP,,,,910,,,,115,,,,,,,,,,,,,,,470,,,,
EMP,EMP--910,EMP,,,,910,,,,115,,,,,,,,,,,,,,,470,,,,
EMP,EMP--950,EMP,,,,950,,,,230,,,,,,,,,,,,,,,980,,,,
EMP,EMP--1000,EMP,,,,1000,,,,50,,,,,,,,,,,,,,,220,,,,
EMP,EMP--1000,EMP,,,,1000,,,,140,,,,,,,,,,,,,,,540,,,,
EMP,EMP--1000,EMP,,,,1000,,,,51,,,,,,,,,,,,,,,150,,,,
EMP,EMP--1000,EMP,,,,1000,,,,62,,,,,,,,,,,,,,,270,,,,
EMP,EMP--1000,EMP,,,,1000,,,,90,,,,,,,,,,,,,,,480,,,,
EMP,EMP--1000,EMP,,,,1000,,,,142,,,,,,,,,,,,,,,650,,,,
EMP,EMP--1000,EMP,,,,1000,,,,140,,,,,,,,,,,,,,,540,,,,
EMP,EMP--1000,EMP,,,,1000,,,,51,,,,,,,,,,,,,,,260,,,,
EMP,EMP--1000,EMP,,,,1000,,,,140,,,,,,,,,,,,,,,605,,,,
EMP,EMP--1020,EMP,,,,1020,,,,140,,,,,,,,,,,,,,,660,,,,
EMP,EMP--1030,EMP,,,,1030,,,,455,,,,,,,,,,,,,,,2460,,,,
EMP,EMP--1030,EMP,,,,1030,,,,455,,,,,,,,,,,,,,,2460,,,,
EMP,EMP--1050,EMP,,,,1050,,,,110,,,,,,,,,,,,,,,520,,,,
EMP,EMP--1050,EMP,,,,1050,,,,188,,,,,,,,,,,,,,,950,,,,
EMP,EMP--1100,EMP,,,,1100,,,,80,,,,,,,,,,,,,,,420,,,,
EMP,EMP--1100,EMP,,,,1100,,,,170,,,,,,,,,,,,,,,740,,,,
EMP,EMP--1100,EMP,,,,1100,,,,115,,,,,,,,,,,,,,,600,,,,
EMP,EMP--1100,EMP,,,,1100,,,,171,,,,,,,,,,,,,,,800,,,,
EMP,EMP--1100,EMP,,,,1100,,,,90,,,,,,,,,,,,,,,345,,,,
EMP,EMP--1120,EMP,,,,1120,,,,76,,,,,,,,,,,,,,,280,,,,
EMP,EMP--1200,EMP,,,,1200,,,,260,,,,,,,,,,,,,,,1400,,,,
EMP,EMP--1200,EMP,,,,1200,,,,35,,,,,,,,,,,,,,,135,,,,
EMP,EMP--1200,EMP,,,,1200,,,,38,,,,,,,,,,,,,,,160,,,,
EMP,EMP--1200,EMP,,,,1200,,,,38,,,,,,,,,,,,,,,160,,,,
EMP,EMP--1200,EMP,,,,1200,,,,38,,,,,,,,,,,,,,,150,,,,
EMP,EMP--1250,EMP,,,,1250,,,,110,,,,,,,,,,,,,,,500,,,,
EMP,EMP--1250,EMP,,,,1250,,,,140,,,,,,,,,,,,,,,580,,,,
EMP,EMP--1250,EMP,,,,1250,,,,142,,,,,,,,,,,,,,,630,,,,
EMP,EMP--1250,EMP,,,,1250,,,,140,,,,,,,,,,,,,,,530,,,,
EMP,EMP--1250,EMP,,,,1250,,,,140,,,,,,,,,,,,,,,630,,,,
EMP,EMP--1300,EMP,,,,1300,,,,110,,,,,,,,,,,,,,,500,,,,
EMP,EMP--1300,EMP,,,,1300,,,,62,,,,,,,,,,,,,,,250,,,,
EMP,EMP--1340,EMP,,,,1340,,,,260,,,,,,,,,,,,,,,1410,,,,
EMP,EMP--1350,EMP,,,,1350,,,,50,,,,,,,,,,,,,,,240,,,,
EMP,EMP--1350,EMP,,,,1350,,,,51,,,,,,,,,,,,,,,220,,,,
EMP,EMP--1400,EMP,,,,1400,,,,22,,,,,,,,,,,,,,,100,,,,
EMP,EMP--1400,EMP,,,,1400,,,,35,,,,,,,,,,,,,,,160,,,,
EMP,EMP--1400,EMP,,,,1400,,,,80,,,,,,,,,,,,,,,430,,,,
EMP,EMP--1400,EMP,,,,1400,,,,2023-06-22 00:00:00,,,,,,,,,,,,,,,70,,,,
EMP,EMP--1400,EMP,,,,1400,,,,25,,,,,,,,,,,,,,,100,,,,
EMP,EMP--1400,EMP,,,,1400,,,,38,,,,,,,,,,,,,,,160,,,,
EMP,EMP--1400,EMP,,,,1400,,,,90,,,,,,,,,,,,,,,450,,,,
EMP,EMP--1400,EMP,,,,1400,,,,115,,,,,,,,,,,,,,,570,,,,
EMP,EMP--1400,EMP,,,,1400,,,,90,,,,,,,,,,,,,,,470,,,,
EMP,EMP--1400,EMP,,,,1400,,,,115,,,,,,,,,,,,,,,550,,,,
EMP,EMP--1430,EMP,,,,1430,,,,455,,,,,,,,,,,,,,,2036,,,,
EMP,EMP--1430,EMP,,,,1430,,,,455,,,,,,,,,,,,,,,2036,,,,
EMP,EMP--1450,EMP,,,,1450,,,,140,,,,,,,,,,,,,,,595,,,,
EMP,EMP--1450,EMP,,,,1450,,,,142,,,,,,,,,,,,,,,610,,,,
EMP,EMP--1450,EMP,,,,1450,,,,140,,,,,,,,,,,,,,,520,,,,
EMP,EMP--1500,EMP,,,,1500,,,,230,,,,,,,,,,,,,,,1115,,,,
EMP,EMP--1500,EMP,,,,1500,,,,110,,,,,,,,,,,,,,,480,,,,
EMP,EMP--1500,EMP,,,,1500,,,,230,,,,,,,,,,,,,,,1115,,,,
EMP,EMP--1500,EMP,,,,1500,,,,188,,,,,,,,,,,,,,,900,,,,
EMP,EMP--1530,EMP,,,,1530,,,,170,,,,,,,,,,,,,,,780,,,,
EMP,EMP--1600,EMP,,,,1600,,,,2023-05-17 00:00:00,,,,,,,,,,,,,,,60,,,,
EMP,EMP--1700,EMP,,,,1700,,,,80,,,,,,,,,,,,,,,460,,,,
EMP,EMP--1700,EMP,,,,1700,,,,90,,,,,,,,,,,,,,,410,,,,
EMP,EMP--1700,EMP,,,,1700,,,,115,,,,,,,,,,,,,,,530,,,,
EMP,EMP--1780,EMP,,,,1780,,,,27,,,,,,,,,,,,,,,125,,,,
EMP,EMP--1780,EMP,,,,1780,,,,31,,,,,,,,,,,,,,,80,,,,
EMP,EMP--1800,EMP,,,,1800,,,,18,,,,,,,,,,,,,,,55,,,,
EMP,EMP--1800,EMP,,,,1800,,,,21,,,,,,,,,,,,,,,115,,,,
EMP,EMP--1800,EMP,,,,1800,,,,2023-05-20 00:00:00,,,,,,,,,,,,,,,55,,,,
EMP,EMP--1800,EMP,,,,1800,,,,2023-09-22 00:00:00,,,,,,,,,,,,,,,70,,,,
EMP,EMP--1900,EMP,,,,1900,,,,51,,,,,,,,,,,,,,,180,,,,
EMP,EMP--2030,EMP,,,,2030,,,,60,,,,,,,,,,,,,,,385,,,,
EMP,EMP--2060,EMP,,,,2060,,,,455,,,,,,,,,,,,,,,2590,,,,
EMP,EMP--2060,EMP,,,,2060,,,,455,,,,,,,,,,,,,,,2590,,,,
EMP,EMP--2100,EMP,,,,2100,,,,125,,,,,,,,,,,,,,,700,,,,
EMP,EMP--2100,EMP,,,,2100,,,,14,,,,,,,,,,,,,,,60,,,,
EMP,EMP--2100,EMP,,,,2100,,,,2023-03-13 00:00:00,,,,,,,,,,,,,,,45,,,,
EMP,EMP--2200,EMP,,,,2200,,,,65,,,,,,,,,,,,,,,640,,,,
EMP,EMP--2250,EMP,,,,2250,,,,170,,,,,,,,,,,,,,,1155,,,,
EMP,EMP--2250,EMP,,,,2250,,,,27,,,,,,,,,,,,,,,105,,,,
EMP,EMP--2250,EMP,,,,2250,,,,30,,,,,,,,,,,,,,,75,,,,
EMP,EMP--2280,EMP,,,,2280,,,,16,,,,,,,,,,,,,,,55,,,,
EMP,EMP--2300,EMP,,,,2300,,,,170,,,,,,,,,,,,,,,855,,,,
EMP,EMP--2300,EMP,,,,2300,,,,230,,,,,,,,,,,,,,,1080,,,,
EMP,EMP--2300,EMP,,,,2300,,,,22,,,,,,,,,,,,,,,110,,,,
EMP,EMP--2300,EMP,,,,2300,,,,230,,,,,,,,,,,,,,,1080,,,,
EMP,EMP--2300,EMP,,,,2300,,,,2023-05-24 00:00:00,,,,,,,,,,,,,,,65,,,,
EMP,EMP--2300,EMP,,,,2300,,,,25,,,,,,,,,,,,,,,110,,,,
EMP,EMP--2350,EMP,,,,2350,,,,90,,,,,,,,,,,,,,,450,,,,
EMP,EMP--2350,EMP,,,,2350,,,,90,,,,,,,,,,,,,,,450,,,,
EMP,EMP--2400,EMP,,,,2400,,,,17,,,,,,,,,,,,,,,90,,,,
EMP,EMP--2400,EMP,,,,2400,,,,2023-01-18 00:00:00,,,,,,,,,,,,,,,55,,,,
EMP,EMP--2500,EMP,,,,2500,,,,11,,,,,,,,,,,,,,,60,,,,
EMP,EMP--2500,EMP,,,,2500,,,,2023-02-11 00:00:00,,,,,,,,,,,,,,,50,,,,
EMP,EMP--2570,EMP,,,,2570,,,,21,,,,,,,,,,,,,,,80,,,,
EMP,EMP--2570,EMP,,,,2570,,,,2023-09-22 00:00:00,,,,,,,,,,,,,,,60,,,,
EMP,EMP--2600,EMP,,,,2600,,,,260,,,,,,,,,,,,,,,1390,,,,
EMP,EMP--2700,EMP,,,,2700,,,,65,,,,,,,,,,,,,,,715,,,,
EMP,EMP--2700,EMP,,,,2700,,,,125,,,,,,,,,,,,,,,750,,,,
EMP,EMP--2700,EMP,,,,2700,,,,14,,,,,,,,,,,,,,,70,,,,
EMP,EMP--2700,EMP,,,,2700,,,,2023-01-12 00:00:00,,,,,,,,,,,,,,,40,,,,
EMP,EMP--2800,EMP,,,,2800,,,,18,,,,,,,,,,,,,,,65,,,,
EMP,EMP--2800,EMP,,,,2800,,,,2023-04-18 00:00:00,,,,,,,,,,,,,,,50,,,,
EMP,EMP--2850,EMP,,,,2850,,,,15,,,,,,,,,,,,,,,60,,,,
EMP,EMP--2850,EMP,,,,2850,,,,2023-02-16 00:00:00,,,,,,,,,,,,,,,50,,,,
EMP,EMP--2900,EMP,,,,2900,,,,90,,,,,,,,,,,,,,,450,,,,
EMP,EMP--2900,EMP,,,,2900,,,,170,,,,,,,,,,,,,,,1125,,,,
EMP,EMP--2900,EMP,,,,2900,,,,90,,,,,,,,,,,,,,,450,,,,
EMP,EMP--3200,EMP,,,,3200,,,,170,,,,,,,,,,,,,,,760,,,,
EMP,EMP--3200,EMP,,,,3200,,,,120,,,,,,,,,,,,,,,635,,,,
EMP,EMP--3300,EMP,,,,3300,,,,230,,,,,,,,,,,,,,,1060,,,,
EMP,EMP--3300,EMP,,,,3300,,,,230,,,,,,,,,,,,,,,1060,,,,
EMP,EMP--3500,EMP,,,,3500,,,,48,,,,,,,,,,,,,,,260,,,,
EMP,EMP--3500,EMP,,,,3500,,,,60,,,,,,,,,,,,,,,315,,,,
EMP,EMP--3500,EMP,,,,3500,,,,9,,,,,,,,,,,,,,,40,,,,
EMP,EMP--3500,EMP,,,,3500,,,,11,,,,,,,,,,,,,,,70,,,,
EMP,EMP--3500,EMP,,,,3500,,,,48,,,,,,,,,,,,,,,260,,,,
EMP,EMP--3500,EMP,,,,3500,,,,2023-03-09 00:00:00,,,,,,,,,,,,,,,35,,,,
EMP,EMP--3500,EMP,,,,3500,,,,2023-02-11 00:00:00,,,,,,,,,,,,,,,45,,,,
EMP,EMP--3600,EMP,,,,3600,,,,125,,,,,,,,,,,,,,,700,,,,
EMP,EMP--3790,EMP,,,,3790,,,,90,,,,,,,,,,,,,,,450,,,,
EMP,EMP--3790,EMP,,,,3790,,,,90,,,,,,,,,,,,,,,450,,,,
EMP,EMP--3900,EMP,,,,3900,,,,65,,,,,,,,,,,,,,,705,,,,
EMP,EMP--3900,EMP,,,,3900,,,,170,,,,,,,,,,,,,,,1130,,,,
EMP,EMP--4000,EMP,,,,4000,,,,120,,,,,,,,,,,,,,,705,,,,
EMP,EMP--4040,EMP,,,,4040,,,,65,,,,,,,,,,,,,,,280,,,,
EMP,EMP--4300,EMP,,,,4300,,,,48,,,,,,,,,,,,,,,280,,,,
EMP,EMP--4300,EMP,,,,4300,,,,48,,,,,,,,,,,,,,,280,,,,
EMP,EMP--4450,EMP,,,,4450,,,,65,,,,,,,,,,,,,,,290,,,,
EMP,EMP--4500,EMP,,,,4500,,,,9,,,,,,,,,,,,,,,60,,,,
EMP,EMP--4500,EMP,,,,4500,,,,2023-03-09 00:00:00,,,,,,,,,,,,,,,30,,,,
EMP,EMP--4850,EMP,,,,4850,,,,60,,,,,,,,,,,,,,,355,,,,
EMP,EMP--4880,EMP,,,,4880,,,,65,,,,,,,,,,,,,,,280,,,,
EMP,EMP--4990,EMP,,,,4990,,,,18,,,,,,,,,,,,,,,55,,,,
EMP,EMP--5100,EMP,,,,5100,,,,65,,,,,,,,,,,,,,,700,,,,
EMP,EMP--5200,EMP,,,,5200,,,,48,,,,,,,,,,,,,,,270,,,,
EMP,EMP--5200,EMP,,,,5200,,,,48,,,,,,,,,,,,,,,270,,,,
EMP,EMP--5300,EMP,,,,5300,,,,120,,,,,,,,,,,,,,,695,,,,
ENGEL MT,Enge--160,Engel MT,,,,160,,,,1055,,,,,,,,,,,,,,,6500,,,,
ENGEL MT,Enge--180,Engel MT,,,,180,,,,1065,,,,,,,,,,,,,,,7000,,,,
EP PRODUCT,EP P--200,EP Product,,,,200,,,,827,,,,,,,,,,,,,,,2840,,,,
EP PRODUCT,EP P--218,EP Product,,,,218,,,,655,,,,,,,,,,,,,,,3600,,,,
EP PRODUCT,EP P--222,EP Product,,,,222,,,,565,,,,,,,,,,,,,,,3090,,,,
EP PRODUCT,EP P--240,EP Product,,,,240,,,,565,,,,,,,,,,,,,,,3380,,,,
EP PRODUCT,EP P--275,EP Product,,,,275,,,,741,,,,,,,,,,,,,,,2400,,,,
EP PRODUCT,EP P--278,EP Product,,,,278,,,,565,,,,,,,,,,,,,,,2880,,,,
EP PRODUCT,EP P--300,EP Product,,,,300,,,,396,,,,,,,,,,,,,,,1920,,,,
EP PRODUCT,EP P--305,EP Product,,,,305,,,,385,,,,,,,,,,,,,,,825,,,,
EP PRODUCT,EP P--385,EP Product,,,,385,,,,385,,,,,,,,,,,,,,,900,,,,
EP PRODUCT,EP P--390,EP Product,,,,390,,,,396,,,,,,,,,,,,,,,1630,,,,
EP PRODUCT,EP P--430,EP Product,,,,430,,,,253,,,,,,,,,,,,,,,1120,,,,
EP PRODUCT,EP P--430,EP Product,,,,430,,,,290,,,,,,,,,,,,,,,1330,,,,
EP PRODUCT,EP P--465,EP Product,,,,465,,,,285,,,,,,,,,,,,,,,780,,,,
EP PRODUCT,EP P--475,EP Product,,,,475,,,,385,,,,,,,,,,,,,,,900,,,,
EP PRODUCT,EP P--515,EP Product,,,,515,,,,285,,,,,,,,,,,,,,,780,,,,
EP PRODUCT,EP P--540,EP Product,,,,540,,,,290,,,,,,,,,,,,,,,1600,,,,
EP PRODUCT,EP P--550,EP Product,,,,550,,,,210,,,,,,,,,,,,,,,800,,,,
EP PRODUCT,EP P--560,EP Product,,,,560,,,,253,,,,,,,,,,,,,,,1000,,,,
EP PRODUCT,EP P--650,EP Product,,,,650,,,,285,,,,,,,,,,,,,,,825,,,,
EP PRODUCT,EP P--650,EP Product,,,,650,,,,253,,,,,,,,,,,,,,,1150,,,,
EP PRODUCT,EP P--700,EP Product,,,,700,,,,58,,,,,,,,,,,,,,,150,,,,
EP PRODUCT,EP P--700,EP Product,,,,700,,,,210,,,,,,,,,,,,,,,1020,,,,
EP PRODUCT,EP P--710,EP Product,,,,710,,,,290,,,,,,,,,,,,,,,1510,,,,
EP PRODUCT,EP P--740,EP Product,,,,740,,,,178,,,,,,,,,,,,,,,790,,,,
EP PRODUCT,EP P--760,EP Product,,,,760,,,,167,,,,,,,,,,,,,,,555,,,,
EP PRODUCT,EP P--760,EP Product,,,,760,,,,171,,,,,,,,,,,,,,,780,,,,
EP PRODUCT,EP P--780,EP Product,,,,780,,,,253,,,,,,,,,,,,,,,1380,,,,
EP PRODUCT,EP P--820,EP Product,,,,820,,,,141,,,,,,,,,,,,,,,480,,,,
EP PRODUCT,EP P--820,EP Product,,,,820,,,,210,,,,,,,,,,,,,,,1040,,,,
EP PRODUCT,EP P--840,EP Product,,,,840,,,,100,,,,,,,,,,,,,,,375,,,,
EP PRODUCT,EP P--840,EP Product,,,,840,,,,140,,,,,,,,,,,,,,,530,,,,
EP PRODUCT,EP P--850,EP Product,,,,850,,,,69,,,,,,,,,,,,,,,270,,,,
EP PRODUCT,EP P--850,EP Product,,,,850,,,,109,,,,,,,,,,,,,,,370,,,,
EP PRODUCT,EP P--860,EP Product,,,,860,,,,140,,,,,,,,,,,,,,,390,,,,
EP PRODUCT,EP P--900,EP Product,,,,900,,,,58,,,,,,,,,,,,,,,180,,,,
EP PRODUCT,EP P--920,EP Product,,,,920,,,,167,,,,,,,,,,,,,,,630,,,,
EP PRODUCT,EP P--930,EP Product,,,,930,,,,171,,,,,,,,,,,,,,,830,,,,
EP PRODUCT,EP P--950,EP Product,,,,950,,,,178,,,,,,,,,,,,,,,970,,,,
EP PRODUCT,EP P--960,EP Product,,,,960,,,,73,,,,,,,,,,,,,,,220,,,,
EP PRODUCT,EP P--970,EP Product,,,,970,,,,140,,,,,,,,,,,,,,,590,,,,
EP PRODUCT,EP P--980,EP Product,,,,980,,,,210,,,,,,,,,,,,,,,1110,,,,
EP PRODUCT,EP P--990,EP Product,,,,990,,,,140,,,,,,,,,,,,,,,555,,,,
EP PRODUCT,EP P--1000,EP Product,,,,1000,,,,141,,,,,,,,,,,,,,,590,,,,
EP PRODUCT,EP P--1035,EP Product,,,,1035,,,,100,,,,,,,,,,,,,,,450,,,,
EP PRODUCT,EP P--1050,EP Product,,,,1050,,,,69,,,,,,,,,,,,,,,330,,,,
EP PRODUCT,EP P--1050,EP Product,,,,1050,,,,109,,,,,,,,,,,,,,,450,,,,
EP PRODUCT,EP P--1100,EP Product,,,,1100,,,,178,,,,,,,,,,,,,,,830,,,,
EP PRODUCT,EP P--1130,EP Product,,,,1130,,,,167,,,,,,,,,,,,,,,825,,,,
EP PRODUCT,EP P--1130,EP Product,,,,1130,,,,171,,,,,,,,,,,,,,,810,,,,
EP PRODUCT,EP P--1170,EP Product,,,,1170,,,,140,,,,,,,,,,,,,,,660,,,,
EP PRODUCT,EP P--1180,EP Product,,,,1180,,,,46,,,,,,,,,,,,,,,120,,,,
EP PRODUCT,EP P--1180,EP Product,,,,1180,,,,47,,,,,,,,,,,,,,,130,,,,
EP PRODUCT,EP P--1180,EP Product,,,,1180,,,,73,,,,,,,,,,,,,,,265,,,,
EP PRODUCT,EP P--1200,EP Product,,,,1200,,,,72,,,,,,,,,,,,,,,330,,,,
EP PRODUCT,EP P--1200,EP Product,,,,1200,,,,140,,,,,,,,,,,,,,,630,,,,
EP PRODUCT,EP P--1200,EP Product,,,,1200,,,,81,,,,,,,,,,,,,,,330,,,,
EP PRODUCT,EP P--1200,EP Product,,,,1200,,,,141,,,,,,,,,,,,,,,620,,,,
EP PRODUCT,EP P--1280,EP Product,,,,1280,,,,58,,,,,,,,,,,,,,,240,,,,
EP PRODUCT,EP P--1390,EP Product,,,,1390,,,,100,,,,,,,,,,,,,,,525,,,,
EP PRODUCT,EP P--1390,EP Product,,,,1390,,,,109,,,,,,,,,,,,,,,600,,,,
EP PRODUCT,EP P--1400,EP Product,,,,1400,,,,24,,,,,,,,,,,,,,,113,,,,
EP PRODUCT,EP P--1400,EP Product,,,,1400,,,,69,,,,,,,,,,,,,,,450,,,,
EP PRODUCT,EP P--1400,EP Product,,,,1400,,,,24,,,,,,,,,,,,,,,113,,,,
EP PRODUCT,EP P--1450,EP Product,,,,1450,,,,81,,,,,,,,,,,,,,,240,,,,
EP PRODUCT,EP P--1450,EP Product,,,,1450,,,,140,,,,,,,,,,,,,,,810,,,,
EP PRODUCT,EP P--1470,EP Product,,,,1470,,,,46,,,,,,,,,,,,,,,165,,,,
EP PRODUCT,EP P--1470,EP Product,,,,1470,,,,171,,,,,,,,,,,,,,,720,,,,
EP PRODUCT,EP P--1500,EP Product,,,,1500,,,,18,,,,,,,,,,,,,,,105,,,,
EP PRODUCT,EP P--1500,EP Product,,,,1500,,,,72,,,,,,,,,,,,,,,330,,,,
EP PRODUCT,EP P--1500,EP Product,,,,1500,,,,140,,,,,,,,,,,,,,,825,,,,
EP PRODUCT,EP P--1530,EP Product,,,,1530,,,,15,,,,,,,,,,,,,,,45,,,,
EP PRODUCT,EP P--1540,EP Product,,,,1540,,,,18,,,,,,,,,,,,,,,80,,,,
EP PRODUCT,EP P--1550,EP Product,,,,1550,,,,2023-08-15 00:00:00,,,,,,,,,,,,,,,102,,,,
EP PRODUCT,EP P--1550,EP Product,,,,1550,,,,47,,,,,,,,,,,,,,,165,,,,
EP PRODUCT,EP P--1550,EP Product,,,,1550,,,,73,,,,,,,,,,,,,,,350,,,,
EP PRODUCT,EP P--1640,EP Product,,,,1640,,,,100,,,,,,,,,,,,,,,675,,,,
EP PRODUCT,EP P--1700,EP Product,,,,1700,,,,18,,,,,,,,,,,,,,,128,,,,
EP PRODUCT,EP P--1700,EP Product,,,,1700,,,,109,,,,,,,,,,,,,,,700,,,,
EP PRODUCT,EP P--1720,EP Product,,,,1720,,,,18,,,,,,,,,,,,,,,60,,,,
EP PRODUCT,EP P--1780,EP Product,,,,1780,,,,81,,,,,,,,,,,,,,,330,,,,
EP PRODUCT,EP P--1820,EP Product,,,,1820,,,,72,,,,,,,,,,,,,,,375,,,,
EP PRODUCT,EP P--1890,EP Product,,,,1890,,,,46,,,,,,,,,,,,,,,240,,,,
EP PRODUCT,EP P--1950,EP Product,,,,1950,,,,58,,,,,,,,,,,,,,,420,,,,
EP PRODUCT,EP P--2300,EP Product,,,,2300,,,,18,,,,,,,,,,,,,,,138,,,,
EP PRODUCT,EP P--2300,EP Product,,,,2300,,,,18,,,,,,,,,,,,,,,75,,,,
EPOWER X,ePow--305,ePower X,,,,305,,,,387,,,,,,,,,,,,,,,825,,,,
EPOWER X,ePow--385,ePower X,,,,385,,,,387,,,,,,,,,,,,,,,900,,,,
EPOWER X,ePow--430,ePower X,,,,430,,,,253,,,,,,,,,,,,,,,840,,,,
EPOWER X,ePow--465,ePower X,,,,465,,,,287,,,,,,,,,,,,,,,780,,,,
EPOWER X,ePow--475,ePower X,,,,475,,,,387,,,,,,,,,,,,,,,900,,,,
EPOWER X,ePow--515,ePower X,,,,515,,,,287,,,,,,,,,,,,,,,825,,,,
EPOWER X,ePow--550,ePower X,,,,550,,,,216,,,,,,,,,,,,,,,800,,,,
EPOWER X,ePow--560,ePower X,,,,560,,,,253,,,,,,,,,,,,,,,1000,,,,
